"","FeatureID","SampleID","counts"
"23759","104500","TRRsed3",0
"23760","104500","TS28",0
"23761","104500","TS29",0
"23762","104500","Even1",0
"23763","104500","Even2",0
"23764","104500","Even3",0
"23765","581541","CL3",0
"23766","581541","CC1",0
"23767","581541","SV1",2
"23768","581541","M31Fcsw",2
"23769","581541","M11Fcsw",0
"23770","581541","M31Plmr",0
"23771","581541","M11Plmr",2
"23772","581541","F21Plmr",1
"23773","581541","M31Tong",22
"23774","581541","M11Tong",48
"23775","581541","LMEpi24M",1509
"23776","581541","SLEpi20M",2755
"23777","581541","AQC1cm",98
"23778","581541","AQC4cm",22
"23779","581541","AQC7cm",63
"23780","581541","NP2",1
"23781","581541","NP3",10
"23782","581541","NP5",2
"23783","581541","TRRsed1",0
"23784","581541","TRRsed2",3
"23785","581541","TRRsed3",1
"23786","581541","TS28",1
"23787","581541","TS29",1
"23788","581541","Even1",5
"23789","581541","Even2",1
"23790","581541","Even3",1
"23791","233361","CL3",1
"23792","233361","CC1",2
"23793","233361","SV1",0
"23794","233361","M31Fcsw",0
"23795","233361","M11Fcsw",0
"23796","233361","M31Plmr",0
"23797","233361","M11Plmr",1
"23798","233361","F21Plmr",0
"23799","233361","M31Tong",0
"23800","233361","M11Tong",1
"23801","233361","LMEpi24M",3
"23802","233361","SLEpi20M",10
"23803","233361","AQC1cm",0
"23804","233361","AQC4cm",0
"23805","233361","AQC7cm",1
"23806","233361","NP2",0
"23807","233361","NP3",0
"23808","233361","NP5",0
"23809","233361","TRRsed1",0
"23810","233361","TRRsed2",0
"23811","233361","TRRsed3",0
"23812","233361","TS28",0
"23813","233361","TS29",0
"23814","233361","Even1",0
"23815","233361","Even2",0
"23816","233361","Even3",0
"23817","323949","CL3",0
"23818","323949","CC1",0
"23819","323949","SV1",0
"23820","323949","M31Fcsw",0
"23821","323949","M11Fcsw",0
"23822","323949","M31Plmr",0
"23823","323949","M11Plmr",0
"23824","323949","F21Plmr",0
"23825","323949","M31Tong",0
"23826","323949","M11Tong",0
"23827","323949","LMEpi24M",4
"23828","323949","SLEpi20M",0
"23829","323949","AQC1cm",2
"23830","323949","AQC4cm",1
"23831","323949","AQC7cm",0
"23832","323949","NP2",0
"23833","323949","NP3",0
"23834","323949","NP5",0
"23835","323949","TRRsed1",0
"23836","323949","TRRsed2",0
"23837","323949","TRRsed3",0
"23838","323949","TS28",0
"23839","323949","TS29",1
"23840","323949","Even1",0
"23841","323949","Even2",0
"23842","323949","Even3",0
"23843","160337","CL3",62
"23844","160337","CC1",25
"23845","160337","SV1",88
"23846","160337","M31Fcsw",0
"23847","160337","M11Fcsw",0
"23848","160337","M31Plmr",0
"23849","160337","M11Plmr",2
"23850","160337","F21Plmr",1
"23851","160337","M31Tong",0
"23852","160337","M11Tong",0
"23853","160337","LMEpi24M",1
"23854","160337","SLEpi20M",0
"23855","160337","AQC1cm",1
"23856","160337","AQC4cm",0
"23857","160337","AQC7cm",1
"23858","160337","NP2",0
"23859","160337","NP3",0
"23860","160337","NP5",0
"23861","160337","TRRsed1",0
"23862","160337","TRRsed2",0
"23863","160337","TRRsed3",0
"23864","160337","TS28",0
"23865","160337","TS29",1
"23866","160337","Even1",0
"23867","160337","Even2",0
"23868","160337","Even3",1
"23869","104310","CL3",46
"23870","104310","CC1",43
"23871","104310","SV1",28
"23872","104310","M31Fcsw",0
"23873","104310","M11Fcsw",0
"23874","104310","M31Plmr",1
"23875","104310","M11Plmr",4
"23876","104310","F21Plmr",1
"23877","104310","M31Tong",0
"23878","104310","M11Tong",0
"23879","104310","LMEpi24M",1
"23880","104310","SLEpi20M",0
"23881","104310","AQC1cm",1
"23882","104310","AQC4cm",3
"23883","104310","AQC7cm",0
"23884","104310","NP2",0
"23885","104310","NP3",0
"23886","104310","NP5",0
"23887","104310","TRRsed1",0
"23888","104310","TRRsed2",0
"23889","104310","TRRsed3",0
"23890","104310","TS28",0
"23891","104310","TS29",0
"23892","104310","Even1",0
"23893","104310","Even2",0
"23894","104310","Even3",0
"23895","406112","CL3",3
"23896","406112","CC1",12
"23897","406112","SV1",0
"23898","406112","M31Fcsw",0
"23899","406112","M11Fcsw",0
"23900","406112","M31Plmr",0
"23901","406112","M11Plmr",4
"23902","406112","F21Plmr",0
"23903","406112","M31Tong",0
"23904","406112","M11Tong",0
"23905","406112","LMEpi24M",0
"23906","406112","SLEpi20M",0
"23907","406112","AQC1cm",0
"23908","406112","AQC4cm",0
"23909","406112","AQC7cm",0
"23910","406112","NP2",0
"23911","406112","NP3",0
"23912","406112","NP5",0
"23913","406112","TRRsed1",0
"23914","406112","TRRsed2",0
"23915","406112","TRRsed3",0
"23916","406112","TS28",0
"23917","406112","TS29",0
"23918","406112","Even1",0
"23919","406112","Even2",0
"23920","406112","Even3",0
"23921","217413","CL3",0
"23922","217413","CC1",36
"23923","217413","SV1",62
"23924","217413","M31Fcsw",0
"23925","217413","M11Fcsw",0
"23926","217413","M31Plmr",0
"23927","217413","M11Plmr",5
"23928","217413","F21Plmr",1
"23929","217413","M31Tong",0
"23930","217413","M11Tong",0
"23931","217413","LMEpi24M",0
"23932","217413","SLEpi20M",0
"23933","217413","AQC1cm",0
"23934","217413","AQC4cm",0
"23935","217413","AQC7cm",0
"23936","217413","NP2",0
"23937","217413","NP3",0
"23938","217413","NP5",0
"23939","217413","TRRsed1",0
"23940","217413","TRRsed2",0
"23941","217413","TRRsed3",0
"23942","217413","TS28",0
"23943","217413","TS29",0
"23944","217413","Even1",0
"23945","217413","Even2",0
"23946","217413","Even3",0
"23947","11622","CL3",6
"23948","11622","CC1",67
"23949","11622","SV1",0
"23950","11622","M31Fcsw",0
"23951","11622","M11Fcsw",0
"23952","11622","M31Plmr",0
"23953","11622","M11Plmr",5
"23954","11622","F21Plmr",1
"23955","11622","M31Tong",1
"23956","11622","M11Tong",0
"23957","11622","LMEpi24M",0
"23958","11622","SLEpi20M",0
"23959","11622","AQC1cm",0
"23960","11622","AQC4cm",0
"23961","11622","AQC7cm",0
"23962","11622","NP2",0
"23963","11622","NP3",0
"23964","11622","NP5",0
"23965","11622","TRRsed1",0
"23966","11622","TRRsed2",0
"23967","11622","TRRsed3",0
"23968","11622","TS28",0
"23969","11622","TS29",0
"23970","11622","Even1",0
"23971","11622","Even2",0
"23972","11622","Even3",0
"23973","73544","CL3",21
"23974","73544","CC1",231
"23975","73544","SV1",42
"23976","73544","M31Fcsw",0
"23977","73544","M11Fcsw",0
"23978","73544","M31Plmr",0
"23979","73544","M11Plmr",4
"23980","73544","F21Plmr",0
"23981","73544","M31Tong",0
"23982","73544","M11Tong",1
"23983","73544","LMEpi24M",11
"23984","73544","SLEpi20M",0
"23985","73544","AQC1cm",0
"23986","73544","AQC4cm",0
"23987","73544","AQC7cm",0
"23988","73544","NP2",0
"23989","73544","NP3",1
"23990","73544","NP5",0
"23991","73544","TRRsed1",0
"23992","73544","TRRsed2",0
"23993","73544","TRRsed3",0
"23994","73544","TS28",0
"23995","73544","TS29",0
"23996","73544","Even1",0
"23997","73544","Even2",0
"23998","73544","Even3",1
"23999","11621","CL3",55
"24000","11621","CC1",176
"24001","11621","SV1",511
"24002","11621","M31Fcsw",0
"24003","11621","M11Fcsw",0
"24004","11621","M31Plmr",5
"24005","11621","M11Plmr",19
"24006","11621","F21Plmr",18
"24007","11621","M31Tong",0
"24008","11621","M11Tong",1
"24009","11621","LMEpi24M",49
"24010","11621","SLEpi20M",2
"24011","11621","AQC1cm",7
"24012","11621","AQC4cm",2
"24013","11621","AQC7cm",2
"24014","11621","NP2",0
"24015","11621","NP3",0
"24016","11621","NP5",0
"24017","11621","TRRsed1",0
"24018","11621","TRRsed2",2
"24019","11621","TRRsed3",0
"24020","11621","TS28",0
"24021","11621","TS29",0
"24022","11621","Even1",1
"24023","11621","Even2",0
"24024","11621","Even3",2
"24025","252713","CL3",17
"24026","252713","CC1",24
"24027","252713","SV1",1
"24028","252713","M31Fcsw",0
"24029","252713","M11Fcsw",0
"24030","252713","M31Plmr",0
"24031","252713","M11Plmr",0
"24032","252713","F21Plmr",0
"24033","252713","M31Tong",0
"24034","252713","M11Tong",0
"24035","252713","LMEpi24M",0
"24036","252713","SLEpi20M",1
"24037","252713","AQC1cm",1
"24038","252713","AQC4cm",0
"24039","252713","AQC7cm",0
"24040","252713","NP2",0
"24041","252713","NP3",0
"24042","252713","NP5",0
"24043","252713","TRRsed1",0
"24044","252713","TRRsed2",0
"24045","252713","TRRsed3",0
"24046","252713","TS28",0
"24047","252713","TS29",0
"24048","252713","Even1",0
"24049","252713","Even2",0
"24050","252713","Even3",0
"24051","102993","CL3",2
"24052","102993","CC1",131
"24053","102993","SV1",52
"24054","102993","M31Fcsw",0
"24055","102993","M11Fcsw",0
"24056","102993","M31Plmr",1
"24057","102993","M11Plmr",4
"24058","102993","F21Plmr",0
"24059","102993","M31Tong",0
"24060","102993","M11Tong",0
"24061","102993","LMEpi24M",13
"24062","102993","SLEpi20M",0
"24063","102993","AQC1cm",0
"24064","102993","AQC4cm",1
"24065","102993","AQC7cm",0
"24066","102993","NP2",0
"24067","102993","NP3",0
"24068","102993","NP5",0
"24069","102993","TRRsed1",0
"24070","102993","TRRsed2",0
"24071","102993","TRRsed3",0
"24072","102993","TS28",0
"24073","102993","TS29",0
"24074","102993","Even1",0
"24075","102993","Even2",0
"24076","102993","Even3",0
"24077","240553","CL3",0
"24078","240553","CC1",3
"24079","240553","SV1",3
"24080","240553","M31Fcsw",0
"24081","240553","M11Fcsw",0
"24082","240553","M31Plmr",0
"24083","240553","M11Plmr",0
"24084","240553","F21Plmr",0
"24085","240553","M31Tong",0
"24086","240553","M11Tong",0
"24087","240553","LMEpi24M",0
"24088","240553","SLEpi20M",0
"24089","240553","AQC1cm",0
"24090","240553","AQC4cm",0
"24091","240553","AQC7cm",0
"24092","240553","NP2",0
"24093","240553","NP3",0
"24094","240553","NP5",0
"24095","240553","TRRsed1",0
"24096","240553","TRRsed2",0
"24097","240553","TRRsed3",0
"24098","240553","TS28",0
"24099","240553","TS29",0
"24100","240553","Even1",0
"24101","240553","Even2",0
"24102","240553","Even3",0
"24103","259094","CL3",0
"24104","259094","CC1",28
"24105","259094","SV1",20
"24106","259094","M31Fcsw",0
"24107","259094","M11Fcsw",0
"24108","259094","M31Plmr",0
"24109","259094","M11Plmr",12
"24110","259094","F21Plmr",1
"24111","259094","M31Tong",0
"24112","259094","M11Tong",0
"24113","259094","LMEpi24M",0
"24114","259094","SLEpi20M",0
"24115","259094","AQC1cm",0
"24116","259094","AQC4cm",0
"24117","259094","AQC7cm",0
"24118","259094","NP2",0
"24119","259094","NP3",0
"24120","259094","NP5",0
"24121","259094","TRRsed1",0
"24122","259094","TRRsed2",0
"24123","259094","TRRsed3",0
"24124","259094","TS28",0
"24125","259094","TS29",0
"24126","259094","Even1",0
"24127","259094","Even2",0
"24128","259094","Even3",1
"24129","254635","CL3",25
"24130","254635","CC1",113
"24131","254635","SV1",643
"24132","254635","M31Fcsw",0
"24133","254635","M11Fcsw",0
"24134","254635","M31Plmr",9
"24135","254635","M11Plmr",8
"24136","254635","F21Plmr",4
"24137","254635","M31Tong",0
"24138","254635","M11Tong",0
"24139","254635","LMEpi24M",0
"24140","254635","SLEpi20M",0
"24141","254635","AQC1cm",14
"24142","254635","AQC4cm",15
"24143","254635","AQC7cm",11
"24144","254635","NP2",0
"24145","254635","NP3",0
"24146","254635","NP5",0
"24147","254635","TRRsed1",0
"24148","254635","TRRsed2",0
"24149","254635","TRRsed3",0
"24150","254635","TS28",0
"24151","254635","TS29",0
"24152","254635","Even1",0
"24153","254635","Even2",0
"24154","254635","Even3",6
"24155","112323","CL3",1
"24156","112323","CC1",0
"24157","112323","SV1",2
"24158","112323","M31Fcsw",0
"24159","112323","M11Fcsw",0
"24160","112323","M31Plmr",0
"24161","112323","M11Plmr",0
"24162","112323","F21Plmr",0
"24163","112323","M31Tong",0
"24164","112323","M11Tong",0
"24165","112323","LMEpi24M",0
"24166","112323","SLEpi20M",0
"24167","112323","AQC1cm",0
"24168","112323","AQC4cm",0
"24169","112323","AQC7cm",0
"24170","112323","NP2",0
"24171","112323","NP3",0
"24172","112323","NP5",0
"24173","112323","TRRsed1",0
"24174","112323","TRRsed2",0
"24175","112323","TRRsed3",0
"24176","112323","TS28",0
"24177","112323","TS29",0
"24178","112323","Even1",0
"24179","112323","Even2",0
"24180","112323","Even3",0
"24181","552883","CL3",0
"24182","552883","CC1",0
"24183","552883","SV1",2
"24184","552883","M31Fcsw",0
"24185","552883","M11Fcsw",0
"24186","552883","M31Plmr",0
"24187","552883","M11Plmr",1
"24188","552883","F21Plmr",0
"24189","552883","M31Tong",0
"24190","552883","M11Tong",0
"24191","552883","LMEpi24M",0
"24192","552883","SLEpi20M",0
"24193","552883","AQC1cm",0
"24194","552883","AQC4cm",0
"24195","552883","AQC7cm",0
"24196","552883","NP2",0
"24197","552883","NP3",0
"24198","552883","NP5",0
"24199","552883","TRRsed1",0
"24200","552883","TRRsed2",0
"24201","552883","TRRsed3",0
"24202","552883","TS28",0
"24203","552883","TS29",0
"24204","552883","Even1",0
"24205","552883","Even2",0
"24206","552883","Even3",0
"24207","252888","CL3",9
"24208","252888","CC1",269
"24209","252888","SV1",0
"24210","252888","M31Fcsw",0
"24211","252888","M11Fcsw",0
"24212","252888","M31Plmr",0
"24213","252888","M11Plmr",0
"24214","252888","F21Plmr",0
"24215","252888","M31Tong",0
"24216","252888","M11Tong",0
"24217","252888","LMEpi24M",0
"24218","252888","SLEpi20M",66
"24219","252888","AQC1cm",8
"24220","252888","AQC4cm",13
"24221","252888","AQC7cm",16
"24222","252888","NP2",0
"24223","252888","NP3",0
"24224","252888","NP5",0
"24225","252888","TRRsed1",0
"24226","252888","TRRsed2",0
"24227","252888","TRRsed3",0
"24228","252888","TS28",0
"24229","252888","TS29",0
"24230","252888","Even1",0
"24231","252888","Even2",0
"24232","252888","Even3",0
"24233","11620","CL3",8
"24234","11620","CC1",34
"24235","11620","SV1",30
"24236","11620","M31Fcsw",0
"24237","11620","M11Fcsw",0
"24238","11620","M31Plmr",1
"24239","11620","M11Plmr",3
"24240","11620","F21Plmr",1
"24241","11620","M31Tong",0
"24242","11620","M11Tong",0
"24243","11620","LMEpi24M",0
"24244","11620","SLEpi20M",1
"24245","11620","AQC1cm",0
"24246","11620","AQC4cm",1
"24247","11620","AQC7cm",0
"24248","11620","NP2",0
"24249","11620","NP3",0
"24250","11620","NP5",0
"24251","11620","TRRsed1",0
"24252","11620","TRRsed2",0
"24253","11620","TRRsed3",0
"24254","11620","TS28",0
"24255","11620","TS29",0
"24256","11620","Even1",0
"24257","11620","Even2",1
"24258","11620","Even3",0
"24259","11492","CL3",0
"24260","11492","CC1",5
"24261","11492","SV1",8
"24262","11492","M31Fcsw",0
"24263","11492","M11Fcsw",0
"24264","11492","M31Plmr",0
"24265","11492","M11Plmr",0
"24266","11492","F21Plmr",0
"24267","11492","M31Tong",0
"24268","11492","M11Tong",0
"24269","11492","LMEpi24M",1
"24270","11492","SLEpi20M",0
"24271","11492","AQC1cm",1
"24272","11492","AQC4cm",1
"24273","11492","AQC7cm",0
"24274","11492","NP2",0
"24275","11492","NP3",0
"24276","11492","NP5",0
"24277","11492","TRRsed1",0
"24278","11492","TRRsed2",0
"24279","11492","TRRsed3",0
"24280","11492","TS28",0
"24281","11492","TS29",0
"24282","11492","Even1",0
"24283","11492","Even2",1
"24284","11492","Even3",0
"24285","11544","CL3",8
"24286","11544","CC1",30
"24287","11544","SV1",45
"24288","11544","M31Fcsw",0
"24289","11544","M11Fcsw",0
"24290","11544","M31Plmr",0
"24291","11544","M11Plmr",0
"24292","11544","F21Plmr",0
"24293","11544","M31Tong",0
"24294","11544","M11Tong",0
"24295","11544","LMEpi24M",1
"24296","11544","SLEpi20M",0
"24297","11544","AQC1cm",0
"24298","11544","AQC4cm",0
"24299","11544","AQC7cm",1
"24300","11544","NP2",0
"24301","11544","NP3",0
"24302","11544","NP5",0
"24303","11544","TRRsed1",0
"24304","11544","TRRsed2",0
"24305","11544","TRRsed3",0
"24306","11544","TS28",0
"24307","11544","TS29",0
"24308","11544","Even1",0
"24309","11544","Even2",0
"24310","11544","Even3",0
"24311","236179","CL3",16
"24312","236179","CC1",44
"24313","236179","SV1",103
"24314","236179","M31Fcsw",0
"24315","236179","M11Fcsw",0
"24316","236179","M31Plmr",1
"24317","236179","M11Plmr",5
"24318","236179","F21Plmr",0
"24319","236179","M31Tong",0
"24320","236179","M11Tong",0
"24321","236179","LMEpi24M",1
"24322","236179","SLEpi20M",0
"24323","236179","AQC1cm",2
"24324","236179","AQC4cm",1
"24325","236179","AQC7cm",1
"24326","236179","NP2",0
"24327","236179","NP3",0
"24328","236179","NP5",0
"24329","236179","TRRsed1",0
"24330","236179","TRRsed2",0
"24331","236179","TRRsed3",0
"24332","236179","TS28",2
"24333","236179","TS29",0
"24334","236179","Even1",0
"24335","236179","Even2",0
"24336","236179","Even3",2
"24337","11491","CL3",1
"24338","11491","CC1",2
"24339","11491","SV1",4
"24340","11491","M31Fcsw",0
"24341","11491","M11Fcsw",0
"24342","11491","M31Plmr",0
"24343","11491","M11Plmr",0
"24344","11491","F21Plmr",0
"24345","11491","M31Tong",0
"24346","11491","M11Tong",0
"24347","11491","LMEpi24M",0
"24348","11491","SLEpi20M",0
"24349","11491","AQC1cm",0
"24350","11491","AQC4cm",0
"24351","11491","AQC7cm",0
"24352","11491","NP2",0
"24353","11491","NP3",0
"24354","11491","NP5",0
"24355","11491","TRRsed1",0
"24356","11491","TRRsed2",0
"24357","11491","TRRsed3",0
"24358","11491","TS28",0
"24359","11491","TS29",0
"24360","11491","Even1",0
"24361","11491","Even2",0
"24362","11491","Even3",0
"24363","104265","CL3",58
"24364","104265","CC1",316
"24365","104265","SV1",2966
"24366","104265","M31Fcsw",0
"24367","104265","M11Fcsw",0
"24368","104265","M31Plmr",24
"24369","104265","M11Plmr",117
"24370","104265","F21Plmr",14
"24371","104265","M31Tong",1
"24372","104265","M11Tong",0
"24373","104265","LMEpi24M",1
"24374","104265","SLEpi20M",1
"24375","104265","AQC1cm",26
"24376","104265","AQC4cm",34
"24377","104265","AQC7cm",30
"24378","104265","NP2",0
"24379","104265","NP3",1
"24380","104265","NP5",1
"24381","104265","TRRsed1",2
"24382","104265","TRRsed2",8
"24383","104265","TRRsed3",2
"24384","104265","TS28",1
"24385","104265","TS29",0
"24386","104265","Even1",2
"24387","104265","Even2",4
"24388","104265","Even3",11
"24389","250241","CL3",12
"24390","250241","CC1",71
"24391","250241","SV1",404
"24392","250241","M31Fcsw",0
"24393","250241","M11Fcsw",0
"24394","250241","M31Plmr",11
"24395","250241","M11Plmr",43
"24396","250241","F21Plmr",17
"24397","250241","M31Tong",0
"24398","250241","M11Tong",1
"24399","250241","LMEpi24M",61
"24400","250241","SLEpi20M",0
"24401","250241","AQC1cm",1
"24402","250241","AQC4cm",0
"24403","250241","AQC7cm",1
"24404","250241","NP2",0
"24405","250241","NP3",0
"24406","250241","NP5",0
"24407","250241","TRRsed1",0
"24408","250241","TRRsed2",9
"24409","250241","TRRsed3",0
"24410","250241","TS28",0
"24411","250241","TS29",0
"24412","250241","Even1",0
"24413","250241","Even2",0
"24414","250241","Even3",0
"24415","144241","CL3",0
"24416","144241","CC1",1
"24417","144241","SV1",17
"24418","144241","M31Fcsw",0
"24419","144241","M11Fcsw",0
"24420","144241","M31Plmr",0
"24421","144241","M11Plmr",0
"24422","144241","F21Plmr",0
"24423","144241","M31Tong",0
"24424","144241","M11Tong",0
"24425","144241","LMEpi24M",0
"24426","144241","SLEpi20M",0
"24427","144241","AQC1cm",0
"24428","144241","AQC4cm",0
"24429","144241","AQC7cm",0
"24430","144241","NP2",0
"24431","144241","NP3",0
"24432","144241","NP5",0
"24433","144241","TRRsed1",0
"24434","144241","TRRsed2",0
"24435","144241","TRRsed3",0
"24436","144241","TS28",0
"24437","144241","TS29",0
"24438","144241","Even1",0
"24439","144241","Even2",0
"24440","144241","Even3",0
"24441","142506","CL3",1
"24442","142506","CC1",0
"24443","142506","SV1",0
"24444","142506","M31Fcsw",0
"24445","142506","M11Fcsw",0
"24446","142506","M31Plmr",0
"24447","142506","M11Plmr",0
"24448","142506","F21Plmr",0
"24449","142506","M31Tong",0
"24450","142506","M11Tong",0
"24451","142506","LMEpi24M",0
"24452","142506","SLEpi20M",0
"24453","142506","AQC1cm",0
"24454","142506","AQC4cm",0
"24455","142506","AQC7cm",0
"24456","142506","NP2",0
"24457","142506","NP3",0
"24458","142506","NP5",0
"24459","142506","TRRsed1",0
"24460","142506","TRRsed2",0
"24461","142506","TRRsed3",0
"24462","142506","TS28",0
"24463","142506","TS29",0
"24464","142506","Even1",0
"24465","142506","Even2",0
"24466","142506","Even3",0
"24467","379604","CL3",0
"24468","379604","CC1",9
"24469","379604","SV1",22
"24470","379604","M31Fcsw",0
"24471","379604","M11Fcsw",0
"24472","379604","M31Plmr",1
"24473","379604","M11Plmr",0
"24474","379604","F21Plmr",0
"24475","379604","M31Tong",1
"24476","379604","M11Tong",0
"24477","379604","LMEpi24M",0
"24478","379604","SLEpi20M",0
"24479","379604","AQC1cm",0
"24480","379604","AQC4cm",0
"24481","379604","AQC7cm",0
"24482","379604","NP2",0
"24483","379604","NP3",0
"24484","379604","NP5",0
"24485","379604","TRRsed1",0
"24486","379604","TRRsed2",0
"24487","379604","TRRsed3",0
"24488","379604","TS28",0
"24489","379604","TS29",0
"24490","379604","Even1",0
"24491","379604","Even2",0
"24492","379604","Even3",0
"24493","83120","CL3",2
"24494","83120","CC1",8
"24495","83120","SV1",39
"24496","83120","M31Fcsw",0
"24497","83120","M11Fcsw",0
"24498","83120","M31Plmr",1
"24499","83120","M11Plmr",1
"24500","83120","F21Plmr",0
"24501","83120","M31Tong",0
"24502","83120","M11Tong",0
"24503","83120","LMEpi24M",0
"24504","83120","SLEpi20M",0
"24505","83120","AQC1cm",0
"24506","83120","AQC4cm",0
"24507","83120","AQC7cm",0
"24508","83120","NP2",0
"24509","83120","NP3",0
"24510","83120","NP5",0
"24511","83120","TRRsed1",0
"24512","83120","TRRsed2",2
"24513","83120","TRRsed3",0
"24514","83120","TS28",0
"24515","83120","TS29",0
"24516","83120","Even1",0
"24517","83120","Even2",0
"24518","83120","Even3",0
"24519","254610","CL3",0
"24520","254610","CC1",3
"24521","254610","SV1",6
"24522","254610","M31Fcsw",0
"24523","254610","M11Fcsw",0
"24524","254610","M31Plmr",0
"24525","254610","M11Plmr",0
"24526","254610","F21Plmr",0
"24527","254610","M31Tong",0
"24528","254610","M11Tong",0
"24529","254610","LMEpi24M",0
"24530","254610","SLEpi20M",0
"24531","254610","AQC1cm",0
"24532","254610","AQC4cm",0
"24533","254610","AQC7cm",0
"24534","254610","NP2",0
"24535","254610","NP3",0
"24536","254610","NP5",0
"24537","254610","TRRsed1",0
"24538","254610","TRRsed2",0
"24539","254610","TRRsed3",0
"24540","254610","TS28",0
"24541","254610","TS29",0
"24542","254610","Even1",0
"24543","254610","Even2",0
"24544","254610","Even3",0
"24545","85805","CL3",0
"24546","85805","CC1",16
"24547","85805","SV1",46
"24548","85805","M31Fcsw",0
"24549","85805","M11Fcsw",0
"24550","85805","M31Plmr",1
"24551","85805","M11Plmr",0
"24552","85805","F21Plmr",1
"24553","85805","M31Tong",0
"24554","85805","M11Tong",0
"24555","85805","LMEpi24M",0
"24556","85805","SLEpi20M",0
"24557","85805","AQC1cm",12
"24558","85805","AQC4cm",5
"24559","85805","AQC7cm",2
"24560","85805","NP2",0
"24561","85805","NP3",0
"24562","85805","NP5",0
"24563","85805","TRRsed1",0
"24564","85805","TRRsed2",0
"24565","85805","TRRsed3",0
"24566","85805","TS28",0
"24567","85805","TS29",0
"24568","85805","Even1",0
"24569","85805","Even2",1
"24570","85805","Even3",0
"24571","543740","CL3",6
"24572","543740","CC1",21
"24573","543740","SV1",126
"24574","543740","M31Fcsw",0
"24575","543740","M11Fcsw",0
"24576","543740","M31Plmr",2
"24577","543740","M11Plmr",5
"24578","543740","F21Plmr",2
"24579","543740","M31Tong",0
"24580","543740","M11Tong",0
"24581","543740","LMEpi24M",0
"24582","543740","SLEpi20M",0
"24583","543740","AQC1cm",1
"24584","543740","AQC4cm",2
"24585","543740","AQC7cm",2
"24586","543740","NP2",0
"24587","543740","NP3",0
"24588","543740","NP5",0
"24589","543740","TRRsed1",0
"24590","543740","TRRsed2",0
"24591","543740","TRRsed3",0
"24592","543740","TS28",0
"24593","543740","TS29",0
"24594","543740","Even1",0
"24595","543740","Even2",0
"24596","543740","Even3",1
"24597","223578","CL3",2
"24598","223578","CC1",10
"24599","223578","SV1",377
"24600","223578","M31Fcsw",0
"24601","223578","M11Fcsw",0
"24602","223578","M31Plmr",35
"24603","223578","M11Plmr",64
"24604","223578","F21Plmr",8
"24605","223578","M31Tong",1
"24606","223578","M11Tong",0
"24607","223578","LMEpi24M",20
"24608","223578","SLEpi20M",1
"24609","223578","AQC1cm",115
"24610","223578","AQC4cm",49
"24611","223578","AQC7cm",49
"24612","223578","NP2",0
"24613","223578","NP3",1
"24614","223578","NP5",0
"24615","223578","TRRsed1",0
"24616","223578","TRRsed2",1
"24617","223578","TRRsed3",1
"24618","223578","TS28",0
"24619","223578","TS29",0
"24620","223578","Even1",1
"24621","223578","Even2",1
"24622","223578","Even3",0
"24623","83514","CL3",63
"24624","83514","CC1",360
"24625","83514","SV1",1880
"24626","83514","M31Fcsw",0
"24627","83514","M11Fcsw",0
"24628","83514","M31Plmr",44
"24629","83514","M11Plmr",204
"24630","83514","F21Plmr",126
"24631","83514","M31Tong",0
"24632","83514","M11Tong",1
"24633","83514","LMEpi24M",2
"24634","83514","SLEpi20M",0
"24635","83514","AQC1cm",9
"24636","83514","AQC4cm",6
"24637","83514","AQC7cm",6
"24638","83514","NP2",0
"24639","83514","NP3",0
"24640","83514","NP5",1
"24641","83514","TRRsed1",2
"24642","83514","TRRsed2",8
"24643","83514","TRRsed3",3
"24644","83514","TS28",0
"24645","83514","TS29",0
"24646","83514","Even1",0
"24647","83514","Even2",1
"24648","83514","Even3",6
"24649","554377","CL3",58
"24650","554377","CC1",228
"24651","554377","SV1",1646
"24652","554377","M31Fcsw",0
"24653","554377","M11Fcsw",2
"24654","554377","M31Plmr",7
"24655","554377","M11Plmr",16
"24656","554377","F21Plmr",4
"24657","554377","M31Tong",1
"24658","554377","M11Tong",1
"24659","554377","LMEpi24M",26
"24660","554377","SLEpi20M",0
"24661","554377","AQC1cm",45
"24662","554377","AQC4cm",15
"24663","554377","AQC7cm",8
"24664","554377","NP2",0
"24665","554377","NP3",0
"24666","554377","NP5",0
"24667","554377","TRRsed1",4
"24668","554377","TRRsed2",2
"24669","554377","TRRsed3",0
"24670","554377","TS28",1
"24671","554377","TS29",0
"24672","554377","Even1",0
"24673","554377","Even2",3
"24674","554377","Even3",6
"24675","574265","CL3",0
"24676","574265","CC1",5
"24677","574265","SV1",10
"24678","574265","M31Fcsw",0
"24679","574265","M11Fcsw",0
"24680","574265","M31Plmr",0
"24681","574265","M11Plmr",0
"24682","574265","F21Plmr",0
"24683","574265","M31Tong",0
"24684","574265","M11Tong",0
"24685","574265","LMEpi24M",0
"24686","574265","SLEpi20M",0
"24687","574265","AQC1cm",0
"24688","574265","AQC4cm",0
"24689","574265","AQC7cm",1
"24690","574265","NP2",0
"24691","574265","NP3",0
"24692","574265","NP5",0
"24693","574265","TRRsed1",0
"24694","574265","TRRsed2",0
"24695","574265","TRRsed3",0
"24696","574265","TS28",0
"24697","574265","TS29",0
"24698","574265","Even1",0
"24699","574265","Even2",1
"24700","574265","Even3",0
"24701","246986","CL3",2
"24702","246986","CC1",1
